Nam,Nhiet do TB (C),Do am TB (%),Anh sang TB (lx),Do am dat TB (%),Luu luong TB (L/phut),Nang suat thang (kg/ha)
2022,26.6193928971404,24.87627632035732,9957.197616804457,38.25542409838512,170.70770571076133,65.34359007716743
2009,26.50265781908856,26.5933319774225,6714.281946533268,50.63629413808514,199.28245722996684,77.71792170371646
2002,27.55394348592699,15.218455424150477,2718.008815673149,34.711602726756766,59.97573134290809,63.07478693821029
2006,29.475608732669127,34.82224493220529,5175.983778277436,67.10629889207888,264.6715443885328,51.7431525855261
2015,25.291185333749354,62.24936505414719,4137.172765300513,15.29998143327743,228.46197293747008,40.847550007218146
2015,26.95780913292627,27.819504607364813,5900.7775728218585,20.321207908711628,287.9752096909373,80.51949923773947
2024,25.18005371375793,14.848825924789164,9399.469643915147,43.9083475566032,131.2661986264625,74.82544068811895
2019,26.93162334187904,49.548092555829584,-983.086172701629,53.66487880546365,351.7825342458941,66.18727919970878
2016,21.312688670462407,63.074527604205,4872.874609146162,31.494662163702053,54.490454174628354,79.91818247651366
2001,37.17014287827121,43.13028061789725,4672.736686559257,19.15604868559212,256.317156891052,65.27464983559715
2000,23.442610493230355,43.04156854594307,2544.3396559605762,61.38465888803718,280.3078307972112,56.45920838750942
2015,24.969900484920743,37.262241758675025,7618.733937696805,22.48136782298183,273.6403655806009,69.14214660943367
2011,23.08769928408183,22.931333369704454,2108.5453930878025,39.719876277261164,285.19069553826745,52.97149149209868
2004,28.98740773225765,26.2480935444785,2425.5320741826154,54.57658234415196,358.07761651994036,51.03405828208865
2004,25.65016026336652,37.19590318093526,8350.256989944464,27.825647253229718,420.00235571128746,71.66987188900058
2022,22.493428757056545,35.34511502968557,10139.279264000883,25.07518199549083,248.98933090581517,72.65249069590062
2008,29.15669190133818,39.14206231421642,5796.42313110983,26.117943897496502,155.15558663752228,47.78686238317764
2008,29.71076416732125,48.26072122639413,2652.769266907823,48.29014837826728,331.74309168453243,48.218208921784445
2002,26.181046549823375,34.63664334466285,4062.613376755915,50.70654382415212,234.5912313020138,57.46326104574994
2018,23.72758682260905,48.45759525439326,8782.520613907513,35.06784431221339,413.0617056127377,54.3542633871821
2015,35.46428749938476,34.69986222586815,6326.751502630007,63.244878137002146,197.42356248003114,68.22384545867314
2015,27.85414454572913,50.277690050547875,5727.721575595137,35.04104651906915,167.84394374371692,63.221066476921884
2002,21.217828406179407,41.087836167212934,6868.30828600072,54.244151452309424,283.57783145815927,76.2623320849687
2019,32.269646405974655,36.046273496367505,5902.295506898833,27.97196920323154,65.90352806875728,66.36454266758743
2023,22.9375916280655,40.92299990142812,10263.61776895461,70.11140818056519,212.96610806997995,55.13343034343491
2021,37.72888192816341,37.420027579951295,3942.5491080542706,58.47671980155928,228.8610334741376,40.57774005314604
2023,26.783503087708315,41.3462551407223,3626.294396144287,32.604162351330956,292.4361543676286,64.75546465801077
2000,30.622119212000513,47.57314060256879,2195.372192141522,56.41083511372617,151.87126159823043,42.68890723851859
2023,17.904273970600272,39.41197650937343,4518.658172698182,55.640500895791874,165.36135086962912,54.9888906390748
2019,21.17641908174216,36.68599540953952,2998.234366004487,58.21632924187671,400.6189238173253,54.23256882609349
2010,31.93999313764857,29.407006413761252,6606.7064418455275,-3.2618560943215087,265.41085999372734,56.72321803809525
2016,27.762655972735857,45.84567747922808,6063.726505266124,45.51412919012675,366.8535617076045,47.292982335385965
2007,34.85305153420212,43.616396189341366,3033.766722156503,42.81653228112234,204.37579049292538,54.191118309050424
2003,28.45073535911845,28.842926027703275,7628.78387202385,41.731331778850276,260.67553045958283,76.04045401645516
2005,27.053366896682085,48.32028425503212,10184.015685218405,37.88075373157805,291.75017678216716,76.0082718016909
2007,33.501140183648296,28.686125446910907,6991.676425356097,38.32968383427517,468.85299019939066,80.5546337779318
2019,30.609049008883723,50.19062763343698,-999.9147343013638,54.10408713611389,241.82557138408816,62.77847855719783
2002,25.64909719398288,46.89498040205713,11479.48415552781,42.77348419808128,247.75771854883658,65.82696097637475
2015,21.957730999186392,44.30566317324998,8063.392572258932,37.8588138678546,393.8305743724537,76.21218226495292
2024,16.705405681051353,36.61429809302799,11394.887460577072,51.91375249884744,223.08812936797423,45.487443333301286
2002,24.656593605035457,45.81286918441433,9010.37336762212,40.92309945029764,299.8479029256422,72.06713161549493
2024,21.578535066836512,50.645839546021264,9560.6903083624,42.378793176287246,383.7574727645871,77.8671682168443
2017,37.13613022216745,45.97286498919391,6571.425731146052,63.000412300281006,200.44163398383077,52.27982263735258
2013,23.782083088979125,33.78306735562582,5283.546319788102,27.934197197271253,306.2980623556192,78.80474700336384
2017,23.66968614724456,42.83568223105904,7034.763869018775,11.460446577586684,468.62145447202437,86.6874591001242
2001,20.20159636611251,51.18323820953226,4053.7137752796043,35.65653955822592,373.4016416413144,71.7427297510974
2021,25.361070383405558,61.485205883586744,7201.131820119454,37.82280939758776,299.8830085563577,69.6018854911863
2002,23.72384967481103,38.27277017129234,-1229.3277071800148,45.54730707552427,241.0511893775046,49.58464257857741
2015,33.600452175585126,48.53643732424736,6124.282793120262,36.18907877826791,197.15188520633347,75.14483885636821
2008,27.14866817017439,51.20684862940101,9709.873340542556,46.05909181019805,152.80542002096354,50.68442295338613
2003,26.419556705143936,32.41063131964379,6265.796419634543,72.71465487125239,441.36592087279183,66.9773750247344
2000,25.902310205155104,57.459085250837305,10764.295656034372,46.765973008866204,418.93632658927373,68.16086502799057
2003,29.688257580510932,29.970168413138374,5279.554084631853,49.44449889253928,191.05258319781294,24.17044102378614
2000,24.596310629727462,48.064355253059475,8767.781448836913,32.580443174311476,305.97742755175733,67.398469166829
2013,29.19913247370237,43.20171154703701,3586.8755576512895,13.448048691350245,279.82703893779416,93.27033483535159
2020,33.09163038427463,40.79055455988684,8655.690985666495,-0.4603172896921919,403.7960770346318,38.23389228252064
2015,28.347539530778715,64.84241639163129,6646.699425776556,26.65131739023822,311.1892638486231,62.03071606021325
2019,25.42926178783724,37.3455296182399,5400.735886946645,-4.76086721240322,264.32985340235433,39.92399889393042
2023,22.535974629132255,37.19018517124855,-1083.6058058439557,42.37849755988361,204.3875508738712,52.21932402128633
2007,25.32486293671553,53.108769713982866,5305.359473412302,28.721352259306006,306.3448961983452,40.12645667230952
2006,28.771026735253006,47.6088389055373,6593.974018424286,14.543255285681226,226.74206712962692,64.52293763914332
2002,20.155209945465565,52.63203131968605,8288.668060619066,36.5480145581067,292.4607178828135,71.92673370273091
2016,29.874781638923245,41.38231611608339,10305.588729742707,23.300106963040463,258.18941020180165,67.44442013203167
2000,27.309573000235005,43.31392429740656,11611.427156068425,41.42208371724888,223.9337243486596,51.79848151623101
2015,25.842627860827555,58.60659368033902,9438.81112367577,45.335483794653825,154.58972719959706,55.54424300606487
2011,23.744906141472775,32.183276587228576,4457.777383201762,23.860766387999835,326.36861533364464,65.83926311196676
2018,24.497434042726724,39.26077299307667,5166.459876597284,30.938754070211942,271.8839559711015,52.16347931186999
2021,28.91174735447753,47.960748469754364,8041.3349289815915,37.82817874364263,473.4585200092943,47.14397695486479
2022,25.928874717206618,38.36306059921329,7437.280899649649,13.11612780054886,147.70394342096733,59.86777044445767
2021,24.3956271535305,34.74952336782327,10491.228193801988,37.82683444561651,339.20382752481805,51.6288679224796
2013,28.38243884268949,46.225162244086945,12835.386243665187,12.750819827230842,257.41823322728027,67.46566348234732
2005,28.54535723902486,53.15054339969632,12250.866200255321,43.173335078924595,509.5414414552731,77.82457929656601
2005,21.32017658759942,38.894313843805755,10121.00852033627,27.923791683945723,330.3862035976439,92.99136085447061
2012,28.805569753741423,38.62635054764007,7460.110315672203,12.666654158430582,304.4757802148988,66.60752657196042
2018,36.741412069266715,34.000892274660686,9722.678628769747,25.717449271266798,257.7121336785687,70.20286262840031
2021,28.386785779911666,37.396489883043564,10582.386920404433,26.361922430771564,185.73765469706382,55.66191455378809
2007,19.470749292845657,50.715681056803454,5600.296179618131,50.83411862048037,302.9397787933431,56.38517978181302
2001,27.18525622548668,41.03662194586324,4538.839112191398,37.1944922034993,107.27492987337993,77.65361804156169
2020,18.928836871558637,32.48221308858118,3892.2039699175075,19.984036337798017,112.59123814335317,59.433386289871
2000,39.47824331305446,42.78697909207012,3592.0686361291887,59.67938143715152,383.92836145831404,63.51178911351795
2014,35.6476903846575,50.402758553921466,2199.3887210563007,44.09928658237816,63.395893425705594,76.94039474238294
2000,23.718079145629133,34.829271667592735,6694.3701718227685,29.42975007627154,230.04713493361243,59.52330468645554
2004,17.223226680920174,27.426973355786895,3252.2572602300443,10.879586843479778,145.7652361586047,80.18005101416065
2015,22.844689266124426,61.40533395837071,3847.8540371120885,28.084838800715602,220.47040986113467,69.35112666560322
2018,25.711879737553307,26.94498055461715,7937.602523082189,31.194234897220195,288.2856709769757,67.97757565205339
2003,19.21232268367861,36.78781461661447,6506.261389875516,40.17662303358927,380.7071497118422,55.09125017615531
2002,26.172222762144592,42.495086037129276,7189.409121117884,43.80623658613135,407.6336148053904,68.60494261865493
2016,25.68479432558886,37.62384520989163,9766.264242239045,46.84318628976122,160.80355626749616,57.65013296191992
2016,26.97055752139831,39.53077282449414,8387.333822003664,10.001479469063561,213.1355580936009,68.14117507631342
2011,27.40015675815113,45.82308737042206,10189.727631029935,37.73080568930012,735.1384981781932,61.47101303219267
2013,22.485986804556727,17.163109661361755,6226.319386980371,32.122073203670155,238.08295190293987,73.94920439841482
2020,22.947297383753448,28.022760123801497,10445.627233092142,75.35599872257288,165.04823962058305,62.28901560509498
2005,26.64344634996084,40.681302494380866,6996.90551955172,35.53969261392054,184.2728262737237,86.45557578857779
2002,23.861756603712355,36.35148456038128,6470.72123708252,25.067177526075774,238.7616370491064,59.44250375892686
2008,30.187048611655996,41.50340172857934,10031.731251714553,36.23559378753808,221.59485671498388,56.41789820887438
2004,26.603575848079398,42.451879911117025,3603.722870440789,34.42345248580678,239.89029636512856,66.70148800505918
2023,34.12372213913284,19.825838377097764,11579.937896341573,4.248746855508891,264.4906886816937,75.2460428253574
2016,29.829308550901146,52.55036782597218,5228.997137949217,40.77497817746329,263.6841701751702,75.15528437058423
2013,30.99377833588771,35.443469890514656,2650.80850345832,29.822297856031415,156.5830344812851,64.60746708372582
2020,27.00102842445621,31.897898038110153,7806.067521765082,34.14732928752816,309.6331161651151,66.61946312541734
2002,27.10297167559572,42.26556738910459,4966.71414869739,21.24419990533282,280.94999802926026,66.6363815445095
2000,33.57410301371514,41.28857902820914,11586.015661001706,17.88698515230099,324.3337990992902,50.07393664922431
2019,24.900697218054685,51.807458300889294,4813.6236309444685,47.944761822869005,68.90299938592489,74.61786093772082
2020,28.704013345353395,42.878800995256555,6872.162335221373,51.44258508347495,285.08549493022656,47.97231093252772
2022,25.36139845593358,51.43498776480942,2079.300158175058,40.924202957568866,37.57917946590376,50.09582050910652
2000,25.351537222286396,31.196361196449054,8245.160972775244,6.964459923489901,246.683101134923,63.302538120489785
2002,21.6502325826607,41.623598363821486,3864.7446327938273,41.91401412069188,342.97435733826273,58.92507429594845
2017,23.403247263219853,29.491661923543766,7915.757328409928,7.190884739266554,387.78006106856867,71.95653975778387
2024,22.639538937650844,41.1970121026842,4826.171753197879,24.480244838700465,305.60463469347206,67.88363029030646
2009,28.89967129874713,39.15060628304299,367.84540087915593,47.74175742974782,344.9907888990792,64.27374458177671
2021,30.732673562652174,38.73537111433877,6367.384759134417,44.57325320622865,232.42333036130492,49.51740840881499
2002,26.066433629765157,38.82003990151238,6244.091170368974,41.516412261622705,208.14418666053223,62.97013599952374
2007,27.40008585024549,47.36347632544386,8432.897038470579,54.557550024410055,578.0479799682957,62.04683611957907
2013,25.82913353467112,24.735737055435113,10291.956322613816,43.08646124696026,362.524030850071,65.2544214484267
2023,23.12259855730435,31.566992964467282,11273.667230175422,3.791969054468428,131.45656433545332,57.638548942769035
2017,30.00108408589689,39.86229906808346,8386.298988103257,28.92378153210184,66.5682462023467,68.76481549482102
2014,29.13881289098215,28.874590503324605,6773.471089746177,33.92004830283733,213.2386630816826,58.61328955296013
2021,18.6750393634128,40.69920890042486,2074.506657503639,32.13539107807274,404.6570930823658,67.67065542102931
2022,25.292033569815096,39.7630440446386,6562.484900644333,25.151250824250404,272.59661055696097,71.95525735411232
2001,22.829657456346354,26.70142349156069,6598.070302992094,18.858411536401007,10.035207083764647,56.41765607221293
2009,24.84870609775949,26.22440883587712,5458.883011573151,71.13205241618806,246.4841053059801,53.6436900052893
2001,23.699606404694798,14.922621566601812,7749.5067815030925,28.631034931327427,266.6885599325219,68.22241380957323
2016,26.265148585936945,28.46903406720839,9096.26302241837,70.38330476356198,-12.104954758390647,47.2338346269322
2007,25.09959778444625,40.39228397780586,3751.7739536500544,17.165155796085553,269.75780452690276,75.64064377632889
2000,25.012329971509228,41.76191622433497,3708.8584301615238,44.56504987884819,149.89624950202585,62.78800786120593
2008,31.008885814783405,42.203240446005,5622.354890110549,38.05284551357743,54.91375567347424,61.31999355576574
2010,28.746768763284496,32.74357840150846,4311.408948390583,20.507061006034093,452.32738961851317,69.03569744037674
2021,23.562027220040136,40.07728890947979,1485.2754296714602,27.430241046780555,144.78607637453277,68.3110213226588
2015,24.171940699263068,44.08920033781083,3260.961505796208,34.32347635955236,189.87766002304102,62.73611000442018
2006,28.477944214368314,28.011743579983893,2611.6589989650115,21.69293301418366,188.34138577481008,72.91939393317146
2009,28.472297311908275,41.44468124969067,9334.646480306885,30.651409681690833,267.22463260944875,54.80868238584345
2022,23.973634810582094,46.5920015910199,10696.382634600379,-1.4779509050517774,471.0197499910381,70.97801659673667
2002,25.493977315937126,35.51583768313691,2988.7095200921326,45.394747150609376,128.77602617170837,50.065171394605485
2017,34.04890670499624,50.50934737996879,7510.161082301612,53.25103730704291,231.5223994330443,68.62272627929259
2024,24.04448259239681,35.74115247070283,8412.086745517056,41.47674261544845,280.92861764368126,58.83150184308805
2023,34.312028546973494,31.95053758573475,1895.6457974162113,69.05252172600436,166.59848068545682,47.35076125618769
2012,30.99358540208817,45.63002632335555,6449.43672461474,44.94650394499507,229.6644170212233,65.65675686617237
2006,33.549828219860785,59.884446254304194,12984.475749555664,51.965991444615995,335.6458315378951,62.25801006365339
2024,23.86965108681026,41.07804699869176,7871.196294675456,53.421851926818974,179.6628745992989,44.6459627687959
2003,25.76300409325206,46.38372100355333,5330.35952231628,-7.360785633180086,227.84418669223444,37.9792323949024
2012,24.60932047802214,35.3425866974251,4463.021308465539,41.0091381626703,217.13366246568992,60.88205159162153
2019,31.08850156223742,28.26680914878623,435.255376756093,13.48342909622836,254.9736910171013,81.55563796372905
2000,24.122040813015484,41.85921262338199,7301.924932358422,16.561606430706185,295.05620054990464,66.40841556327008
2007,29.462298929983348,43.3859213714757,11371.195138652321,19.211628533543834,334.7286708755003,54.856382756418235
2013,29.244741229692163,36.7985453435927,3765.1610737506003,29.789422725062757,490.80274736896183,75.2927318859516
2015,26.25853273062702,46.34653874008582,674.5536105311794,44.46448980261054,-40.15556911453473,73.25343345849387
2013,31.795273312415997,33.93918082753777,4176.454616192178,41.166323578361045,247.62804757846888,77.50792512506668
2011,26.898712004993097,31.544803018987594,8434.351863680182,34.36230846840269,109.3389688018257,70.64571081730693
2018,29.88523669724643,50.493983200941905,4825.745460170114,45.56489583817651,222.4459742170272,73.0044697930046
2022,24.4220904040236,50.53940471575031,3746.0883181908493,46.491296173952456,368.728556004985,71.19697966149036
2014,23.481682114287345,34.129730879181686,6058.789287141882,41.297877838093044,405.34146741666837,57.084288800584375
2001,29.46201128159982,56.848651829346935,6638.727599106574,8.27922810233484,410.7621568331735,43.541863937382814
2001,28.227344531572946,37.48212680508778,2181.7745036548126,23.289432598579047,409.6736692990246,56.57482647780573
2022,27.45632832589731,41.07253664860041,5407.530565231702,34.955134190515786,246.8720802345137,75.5620851211037
2021,25.042969337958745,39.436721553569775,4636.328406696391,45.728980410510225,428.53177777997007,58.211027486928764
2018,32.82537651622926,45.310645996317604,4240.687965913821,14.31159317314997,451.44272083273273,60.96150940905675
2024,21.865300351095122,42.874440354627396,3204.649680884524,34.381143261133126,283.00097886301256,49.047407831010446
2021,21.64017310784951,42.744497155215136,8598.677239183335,10.699948795728702,402.96673634668946,56.2250587161568
2021,30.329597020477813,30.410636431498148,4231.095368970735,50.185015511323236,271.72992330609577,62.55386797078878
2016,29.992176220105605,23.951765514974635,511.04769133232367,38.24643362527667,429.8836839044759,68.41153088225599
2019,27.91045039613308,51.28099048466358,6734.0235684532445,14.044101985466032,248.28978886932555,57.304325456201155
2009,25.27212128780918,34.98798850298865,8003.554874813899,13.9436577978366,196.55089889094359,56.48839474382057
2005,28.5216442910966,39.78060701748685,3813.440245914718,40.45696074209937,137.57853530845145,72.49388288620104
2014,33.53097355842755,43.40908193301547,4464.464187835021,55.500609239354304,246.90743544293372,66.45805952601997
2021,36.79834632869005,55.98128247462461,4218.24091712398,17.843232983131006,276.714980410849,67.89904119229912
2010,19.64586701496941,41.811831000599575,5051.188081061893,46.538799169329394,157.69598728435903,80.50583438170617
2004,24.733663537341297,36.44242468476878,9054.79329648721,26.29239790382939,238.07211873207783,56.762367024185636
2000,24.475250879949883,35.19943779510453,5691.857525919293,47.096288922833274,206.13617725348468,62.08761485651758
2007,33.14322666831536,39.893338163898036,8318.647816460254,44.96318266934189,142.54796276492408,69.09576101890836
2020,16.25447318472206,31.47453266278783,3337.4281262979744,36.92016792463787,386.6369960885829,52.48361673305968
2011,28.568567642732365,40.532780833268156,4949.1712956005,6.604983254567696,406.9716557739753,65.33455907568178
2011,25.4001572799842,39.751775622108624,8633.8129169887,44.93263027200532,386.12267891484726,62.91918319595427
2004,33.19089094663909,56.102131255921094,3787.0268913535583,42.20282877692562,257.24386812173384,95.08986175745675
2006,32.62732910838484,39.44687233229542,8793.908931836999,40.807359359904325,264.3802173198269,63.826152313032246
2003,27.958734167718113,21.674018110601207,4275.174411757031,37.53531464707939,144.14246643656955,76.16930926016289
2005,19.96117074598694,66.06542685959847,5120.0241587658475,21.1646924004885,314.8666335610823,72.35104864224417
2012,24.0965268318572,49.49175669597111,10606.410073142612,51.05415703752101,286.5627717264911,49.155106452114964
2019,24.546715514881665,60.358047785683524,4805.5857048140315,48.23816979021733,595.5141776082419,44.57475404398653
2014,21.00245085403455,29.080647607594635,6406.375984349173,18.168723262402214,392.5539417285356,65.54433053733152
2002,31.202925527057758,38.11237207952514,7703.972313255476,54.57876414472287,303.38479812953955,77.34159648413532
2022,20.480422945977395,46.76501061922014,6629.93512093299,36.56013207274063,262.15906745437974,66.02191256782127
2007,34.536192555439676,45.432593552502524,6708.560114426693,36.52154686611913,382.6423442199524,63.580733678533534
2019,34.5258940848495,43.217331840298755,5850.292009621656,31.867027905313137,161.17491832019573,59.34278801921553
2015,24.872874008077765,19.017845815921138,2419.073078676207,33.36568279650828,398.6231209186475,47.20042080573031
2012,27.80656667797201,23.72124352365126,6965.374115518656,55.44119251949438,141.3733057617173,51.44422904033027
2017,26.15881572975821,54.904906518353755,3988.4790593740954,50.29406044674022,202.0957284201421,43.71663061132591
2009,30.163737263560023,56.62156861113379,8142.84128207582,49.970629476834866,54.60956704207692,49.77998836990167
2018,31.696672761845285,39.22433450063457,9785.304835561145,37.36604569725083,337.9074049787997,56.517927470095984
2016,27.516721618197145,53.6778899546742,1032.7078452000105,48.10153225527255,295.8391522286551,71.72135370012161
2023,28.384713321164288,30.375241715869464,9790.115219478763,21.842301030725473,202.1004456053568,57.463055918189056
2018,23.904464985205642,32.58420915136719,4873.789192200825,43.443410629137134,159.62686394806008,65.64488123120114
2022,28.251493590226186,29.61202836734721,5645.334700561625,32.21543703307109,426.2434449920084,64.239039193888
2004,27.125175459445014,32.04844691531139,3492.900887650572,3.1705520473773348,251.53135086604212,68.48727403373081
2020,22.707273638409383,47.231272731650854,6525.153244889265,10.387955563027276,178.323890341453,50.57671325249855
2022,26.398288221211875,31.928414112754744,6190.066364358499,24.45277189063299,488.9980859145707,75.0279519798036
2008,24.880594111725568,61.87761190940598,8972.359839284756,40.87933834017215,191.0585395027742,46.228730508412454
2011,23.950136910211754,44.69575428396576,3963.896075363764,24.466469042127052,398.5051994510109,57.43099221421117
2020,21.742348112121153,50.724572534704414,10580.627895112579,25.547671014954368,133.99734779780667,62.415892547503674
2000,26.71297198951558,44.98413414140498,7836.950803315036,46.183139439102376,225.96069264942034,71.53602980019056
2000,23.247180997315823,51.97717324211761,6256.5976470150235,26.097765516491986,324.99339773935327,78.76586560683725
2014,24.519099035517968,31.873889070850456,5508.066212884746,54.830346581678114,260.2843629155601,71.62812058483135
2001,30.876235877946964,54.22342806873888,5161.597284421312,52.30597189565876,295.12682202653673,79.19331705654034
2021,29.054864460845454,41.61469527202172,5341.25824545376,34.8873865533303,204.71688564954553,52.97791075369141
2015,22.431926176404296,51.92886654166669,6469.883045991541,46.03383347791517,82.37995085669155,76.55967172716767
2024,27.902755095521155,26.355720664375603,5430.347716088762,43.95835322370966,436.27730681845367,74.55461128741867
2007,27.001910849466633,41.99744159461305,4241.720589836936,30.81101294590065,211.76468270856884,34.679268607312736
2012,33.45230620172324,41.656208016687486,6486.567690290761,47.681974135835745,300.3542812625981,60.085691690938646
2020,32.14262367522394,34.2755780291925,3702.512822191339,49.925758655891634,348.05992421111574,69.6898471715932
2000,20.150188382298527,43.27700752152366,6894.247483412706,20.042576988366452,302.63541690694717,56.64163542085352
2015,29.996416215655024,55.118143064965516,5391.600638910824,36.89348637293003,185.1057062034007,49.981078856802554
2006,31.657696597518175,33.532993093546644,7925.1395936336685,36.725206170587995,400.9483180867002,87.34671896277813
2004,28.755733807592883,49.54022834904177,8730.385078979732,47.49890910512029,326.30899524523636,63.95658931641048
2021,25.076995892631555,29.369287696300333,8729.300788126651,27.79131832633807,289.9294066569744,64.27612719082423
2022,36.378360249063896,60.61964482879778,6882.232992451311,25.446448359669578,287.25050572057694,47.375188427329455
2002,29.13418590013635,47.82892823391836,7203.749567954508,37.12890008802208,461.31004030814296,55.50960693953025
2011,34.58230885049859,56.909155089643924,5117.025907694458,52.55333776399762,182.62526572014744,52.17612945674148
2015,32.01243061916992,46.74241210149964,7872.553749386493,16.28013936409858,314.93859816341757,75.25893600501949
2018,28.364230261941703,44.02517714458511,8183.425767097322,18.939924506741853,205.89586336266737,68.55248623919546
2004,24.072633884621006,47.909375580854054,1688.8956470156927,26.62352173228163,43.27348559468973,55.99766406154757
2021,26.356895878086565,38.936667189496646,7048.167052377066,29.334452626750533,40.22029715744213,69.20482738852316
2024,25.54363534764106,24.634613363219366,9774.475388769712,7.653358276600155,149.74972084487962,59.69970582182627
2013,21.4626607312698,44.57341953342619,5024.643614701157,57.38069189422905,190.89908592267864,65.39809209614691
2004,29.12954948136001,32.959988761919156,4423.46614092969,32.56863237904189,517.9969019987358,65.34289802217563
2014,32.89997129928878,29.617998776259494,4849.534402202995,30.286292226869115,347.64760741448754,67.5673598187763
2016,25.229563354927716,46.397096011302224,1860.9198577425468,59.27670968960979,358.039647547053,66.15896392539909
2013,35.3515968215799,37.559345642662855,6353.044709594933,45.49039200441634,193.36724691559309,67.57649619174074
2019,20.052197693939014,50.17597803491936,6088.566355535816,26.396244910218932,274.0508461571763,77.32377364041683
2004,30.790880806257178,32.63716686377381,6548.728882394655,37.06198584205865,533.3852598462975,70.13969824305465
2011,33.32824154971302,35.70837897011359,7151.815485357566,33.918087799749905,126.66990519097055,58.72607859939971
2015,25.61715437532226,51.35953952406714,3807.9937668724933,56.62125588754283,319.6731722959182,61.51622918514653
2015,25.69105248805607,42.95574256119248,6758.54198103277,32.003103797851495,453.1115976481741,77.02440807953602
2020,30.74319558174755,25.991128032121814,7226.797274417471,12.582599380452614,378.55696711594925,63.97273014973373
2006,28.536317698819804,42.74255390865392,4660.776597447552,5.952377316554248,475.0895953123743,58.29267629010132
2003,18.243898862581666,54.5546259865273,7163.2227081096735,57.02974389375005,291.55734518224114,55.29034835212686
2000,22.98857919840118,35.633571340727045,6228.330499185258,22.53856724146159,336.68015573284185,65.84820076274968
2004,26.40029276708756,46.02795142969058,4267.446306161764,44.76542911119648,279.64773060166294,52.67804133414928
2022,20.824661209348143,32.05358919981715,6784.955788016057,35.647396659642624,328.5809622545157,77.66224923823364
2009,24.506492976301896,38.93342509434843,5205.279317014018,28.205795228420712,161.236407650646,50.541643008494276
2021,20.92749794844477,50.7758233811511,7926.060585256373,30.594932060562854,358.5023716316495,79.919043734025
2004,24.934090821822757,42.37057338242607,5347.255772851464,58.678544623439855,300.9591557953637,59.32943374047195
2003,25.072018732963098,52.70126321763854,2453.431081680488,12.491123405989178,274.20474872586203,50.08719514439878
2001,27.90219434009238,44.36008447898415,6741.430739402395,28.665919480441993,468.7186029826096,64.86895990687364
2019,26.07874328147155,61.67483482457742,6637.9081515723,48.36654999379548,236.30724402363143,51.53158942187278
2009,28.523155597949945,25.145534982098532,3028.0881095979134,15.003841206128762,406.5001309176141,63.06135084245091
2018,28.03289210604527,38.157105567336274,8073.343431951618,54.62428659969806,417.9898906767718,55.91616215138368
2000,30.696222409718512,29.783362328305948,7929.243525232721,48.148428931997415,365.80311237483176,73.69539477954473
2023,30.048447158178906,30.44261656895822,3609.709634490719,38.695113255983784,155.47246871380898,64.25679252701025
2004,29.61404285423886,30.53013930344205,4189.119255093823,26.88783809932297,308.44866608408023,48.7821597058477
2012,39.22126511393651,41.87330990232633,5614.874897793475,13.047200456496565,493.21953876636627,55.688546944016196
2003,27.88430148474644,42.43882366150424,3915.806505257413,45.3266402034745,56.876864584112894,70.89150062804654
2015,37.11913734852729,44.380875657471954,7769.97107444943,76.43270005604322,245.28667625827242,77.68906702142598
2023,28.150783210787747,29.411405438747106,6416.364029723812,36.77683703341438,401.2421636245589,62.131336888937405
2015,26.11536906589546,37.123769642127236,2993.8777291172855,6.732142369227208,253.64354089010072,50.46483084384628
2022,24.921779105874972,30.944211919540678,3740.571647538526,41.52477880825282,360.5286188652258,74.96773020216847
2001,32.663044426389824,49.289473804460286,9277.54303210058,47.661074870474636,429.76336570153717,70.84031467347343
2016,33.200719770811084,31.851996990284675,10235.660305898666,20.56948486352699,293.7686200538455,77.91615060554018
2019,28.9219345717153,38.19071481384232,7489.930910104324,24.71889907585224,325.76733656876087,66.04870254750067
2023,31.116432507651506,45.66348172246643,5424.08052754768,23.166851271763164,277.5794269008693,56.58111418008293
2011,21.204871495455407,34.310409462906016,4794.171435606739,26.458073268313168,301.3701454219209,68.69558336403107
2017,20.08838995126847,46.95305339098498,7520.148462744239,31.930901129312875,509.86999993464997,66.47046838505958
2002,31.580113503193296,55.66336087862459,6215.147439889468,21.437202392496623,259.57832442038557,55.94733723238263
2000,25.93463075396205,42.08557296327859,1571.1640656323689,15.724620679769309,226.16773638803633,64.97945529064468
2000,29.53666100371833,48.958607699345606,8848.258453885352,37.21080531603916,387.3150802531204,60.38272928612664
2018,23.50696238239613,20.236146242695813,9712.978013160275,31.770938178116012,169.587055346644,71.34211379148161
2010,33.26849605461025,36.11171573356934,8036.754446408118,27.907365502601763,195.9500540764187,68.405047155801
2004,20.122765752110666,42.039125987994176,2999.2377577514144,35.82148899089132,196.6866629317908,50.38081851622445
2011,20.759344225037417,30.088142665660968,4251.920342936159,11.392411681747486,237.405991909601,49.20343684401905
2002,32.39410225331339,42.25875168891194,889.0284863918414,38.564192850945616,242.4515706692491,61.61129638124982
2000,15.725969439786915,50.487202123044085,10402.266380202962,28.220522278538027,347.72976392610894,63.04322295514707
2000,28.01243745713836,22.10777123368711,5023.408880372563,38.20289166870863,227.41453309008796,71.54574400067672
2007,26.014742903208575,28.77408925855366,12432.960592120284,40.64310405397619,352.39281750087537,68.65372714002021
2009,23.430227861207552,42.0382807730486,11391.614559770693,51.788363197315476,366.8008267787343,79.69272378913215
